beta	cpg
0	cg00294538
0	cg00295572
0	cg00295794
0	cg00297432
0	cg00297767
0	cg00298324
0	cg00299943
0	cg00299972
0	cg00300794
0	cg00300879
-0.000443747684436293	cg00301396
-0.00089723788897105	cg00307662
0.0145448357998915	cg00308130
0	cg00311772
0	cg00315391
0	cg00317879
0	cg00318320
0.00119011618487658	cg00318643
-0.0076161353739457	cg00319567
-0.128063351835402	cg00324223
-0.00537673452553731	cg00325528
0	cg00326131
0	cg00329748
0	cg00329943
0.0966217004550249	cg00332155
0.148366073513125	cg00332802
0	cg00333843
0	cg00333985
0.00420742063313181	cg00335715
-0.0774930100969231	cg00339556
-0.0584080605040664	cg00339769
0	cg00341843
0	cg00342358
0.00350882218857585	cg00343839
-0.000381448153019556	cg00344443
0	cg00345230
-0.0104102188937867	cg00346256
0	cg00346623
0	cg00347563
-0.000441294852483613	cg00349061
0	cg00349607
0	cg00349895
0.00308296022064097	cg00353773
0	cg00355019
-0.0279627712417099	cg00355286
0	cg00355613
0	cg00356811
0	cg00357958
0	cg00358220
0	cg00360761
0	cg00361562
0.00551302717408684	cg00362657
-0.0127464400003524	cg00366413
-0.00320107649628301	cg00366505
0	cg00366917
0	cg00368989
0	cg00369151
-0.229261583229595	cg00369414
0.042172875518157	cg00370047
0	cg00370926
0	cg00375146
0	cg00375430
0.00594001350084977	cg00376544
0.00289675777305188	cg00378510
0	cg00379080
0.00347581619348767	cg00379648
0	cg00380172
-0.00502129511382939	cg00381442
0	cg00384539
0	cg00386405
0.0531786723937678	cg00386702
0	cg00388871
0	cg00390484
-0.0481538291548518	cg00390694
0	cg00394830
-0.0275656072199608	cg00400262
0	cg00400992
-0.0136851711913686	cg00401433
0	cg00401552
-0.029991004401595	cg00405939
0	cg00406022
-0.0131366172927777	cg00406211
0.0376013077194611	cg00406369
0	cg00409696
0	cg00411447
0	cg00411945
0	cg00414384
0	cg00415665
-0.0195365209144359	cg00416747
0	cg00417421
-0.269342274785588	cg00422918
0.0301268095067909	cg00423153
0	cg00423702
0	cg00424677
0	cg00426486
0	cg00428457
0.0450944291307783	cg00429497
0	cg00430613
0	cg00432041
0.0038589976371751	cg00433296
0	cg00433917
-0.00115388617645568	cg00436174
0.00992517284568429	cg00437311
0	cg00437432
-0.0189313963940892	cg00438215
0.0709693960374654	cg00439706
0	cg00441899
0	cg00446123
0	cg00447018
0	cg00447052
0	cg00447817
-0.000238006330446413	cg00447970
0	cg00448707
0	cg00449812
0	cg00450617
0	cg00451058
-0.00314138526015559	cg00451642
0	cg00452882
0.000806699307856585	cg00458927
0.00219344360518678	cg00463561
0.00210707772188372	cg00463982
-0.00395048247336455	cg00467592
0.00701097589777567	cg00468846
-0.00189185295046236	cg00469395
0.00650887897842601	cg00470007
0.0111832385442675	cg00470641
0	cg00472277
0	cg00472445
-0.000101761846313569	cg00472801
0	cg00473294
0	cg00474734
0	cg00476243
0.0987530137530189	cg00480356
0	cg00481259
0	cg00482020
0	cg00482162
0	cg00482898
0	cg00486611
0.034611398149746	cg00491180
0	cg00491210
0.00299024007563951	cg00491927
-0.0135607688173361	cg00493304
0	cg00494761
0	cg00495860
0	cg00496036
0	cg00498024
-0.000248994561803579	cg00502509
0.0036411315236393	cg00504457
0	cg00505606
-0.4632652076591	cg00505936
0	cg00507154
0	cg00507414
0	cg00509431
0.0220717869362058	cg00509996
0	cg00510330
0	cg00512454
-0.0275354853606102	cg00513735
-0.12448765264128	cg00513981
-0.00657593340223884	cg00514609
-0.000694538318942595	cg00514665
0	cg00515457
0	cg00516030
0	cg00521048
0.0254176431746218	cg00522231
0	cg00523224
-0.00541735199265936	cg00524561
0	cg00524708
0	cg00525681
0	cg00526336
0	cg00529697
-0.034959180859897	cg00532474
0	cg00532492
0	cg00533340
0.00235760381233667	cg00534492
-0.0607610413067843	cg00535576
0.00915261978434904	cg00538591
-0.115238617398164	cg00539908
0	cg00539976
0	cg00542224
0	cg00543073
0	cg00544449
0.0032518440399009	cg00546808
-0.0177303503030337	cg00547077
-0.00690985199514065	cg00547777
0	cg00548296
0	cg00548708
0	cg00549574
0	cg00550498
0	cg00550554
0	cg00552235
-0.0798770594670826	cg00552753
0	cg00553487
0	cg00557236
0.135241997958084	cg00558215
0	cg00563824
0	cg00564190
0.00856060325292577	cg00564737
0	cg00564759
0.268127582629984	cg00565932
0	cg00565991
0	cg00566297
0	cg00569091
0	cg00569276
0	cg00571339
0	cg00573770
0	cg00577182
0	cg00578039
0	cg00579868
0	cg00581482
0	cg00581979
0.00170489123970781	cg00582524
-0.0112549757612151	cg00583426
-0.0500328809425565	cg00583861
-0.0416070210447707	cg00584238
-0.1748466894108	cg00584636
0	cg00586527
0	cg00586537
0	cg00590063
0.0012226327272325	cg00590260
0	cg00590324
0.104059882193501	cg00591160
0	cg00591781
-0.00132438558408369	cg00591868
0	cg00592643
0.0501965965174427	cg00593536
0.0464153711189186	cg00593900
0.160134055989165	cg00594040
0	cg00594854
0	cg00595212
0	cg00598335
0	cg00599812
0	cg00601042
0.134655798665484	cg00602115
0	cg00606900
-0.0511738066365212	cg00607797
0.0368729777617383	cg00608169
0	cg00609367
0.00226304789291611	cg00610508
0	cg00610577
0	cg00613752
0.0203553422762795	cg00614959
0.164686679926166	cg00616687
0.0212312313722201	cg00619126
0	cg00620452
-0.0919333423354632	cg00621943
0	cg00622170
0.00169125871824913	cg00623328
-0.119167337628303	cg00624589
0.00130524167053088	cg00624617
0	cg00626312
0	cg00627029
-0.00806275839297546	cg00627045
0	cg00628877
0.00758953481421361	cg00630212
-0.0133601160389674	cg00631482
0	cg00631837
-0.0230289830054704	cg00632560
0	cg00632657
0	cg00632914
-0.0152555489776233	cg00635674
7.3406440842069e-05	cg00636427
0	cg00639286
0	cg00639837
0	cg00642460
-0.0449062739246026	cg00643111
0.0459370936929447	cg00643311
0.0633570090093932	cg00643333
0.0988422282175214	cg00644351
0	cg00645593
0	cg00647658
-0.0448681297484911	cg00648686
0.00797018292091208	cg00649211
0	cg00650361
-0.107281399066552	cg00650641
0	cg00651185
0	cg00651359
0.011961824269605	cg00653460
0	cg00656410
0	cg00656603
0	cg00656735
-0.0355851200091566	cg00657094
0	cg00658085
0	cg00659878
0	cg00660167
0	cg00660452
0	cg00661205
0.00112547576027496	cg00661399
-0.0904093083012934	cg00661970
0	cg00662963
0	cg00663077
-0.170000308713316	cg00664205
0	cg00664406
0	cg00665492
0.0304724738712932	cg00666105
0	cg00667937
0.00238693495002238	cg00668519
0	cg00674304
0	cg00674365
0.0114751088391095	cg00674679
0	cg00675160
0	cg00676030
-0.00234072093453958	cg00676988
0	cg00677217
0	cg00678158
0	cg00680003
0	cg00680875
0	cg00681462
-9.19337264178068e-05	cg00681665
0	cg00683332
0.0829648222223076	cg00683980
0	cg00685291
0.0114735008302122	cg00688297
0	cg00689580
0	cg00690148
0	cg00690554
0	cg00690968
0.00122695583521702	cg00691240
0.0125218623744693	cg00696472
0.000802304518689363	cg00697301
0	cg00698688
0	cg00698771
-0.0651602739921723	cg00699945
0	cg00699996
0.112534782014156	cg00701051
0	cg00702231
0	cg00711896
0	cg00712547
0	cg00712627
0	cg00714725
-0.0908876546931441	cg00723017
0.139949856725225	cg00723994
-0.158294936975468	cg00729291
0.0200445255548989	cg00732378
0	cg00732538
0.211976721368235	cg00733150
0.00698277295408853	cg00733780
0	cg00734931
0	cg00736299
-0.0385908715828596	cg00737556
0	cg00739353
0.0838263539576641	cg00740020
0.00277375684496348	cg00740822
0.0326786669191713	cg00740889
0	cg00742472
0	cg00743788
0	cg00747647
0	cg00747890
-0.0138342619129706	cg00750880
0.0124603473339242	cg00753287
0	cg00754836
0	cg00755980
0.000316180472980295	cg00758069
0.00845623827803658	cg00758881
-0.0398140148692536	cg00762160
0	cg00762468
0	cg00764369
0	cg00765705
0	cg00765783
0	cg00766289
0.053642073379217	cg00767116
0	cg00768487
-0.0198443608139602	cg00768993
0	cg00769843
-0.00474495130736284	cg00771642
0	cg00772850
0.0366818779223276	cg00773902
0	cg00776080
0	cg00776266
0	cg00777895
0	cg00778059
-0.186451923245199	cg00778807
0	cg00779065
0.000958187912906629	cg00785856
0.146628655711207	cg00786747
0	cg00791190
0	cg00792513
-0.0235692408905114	cg00793543
-0.00989220551423038	cg00793719
0	cg00793843
0	cg00799826
0	cg00801568
0	cg00802728
0.00294561060925233	cg00806481
0.0767549933621227	cg00806704
0	cg00809164
-0.258604216171293	cg00810939
-0.222709273119799	cg00811891
0.00687928165714093	cg00812438
0.0770647304993565	cg00812833
0	cg00813162
-0.001996507841946	cg00813378
0.0868786877589794	cg00815093
0	cg00815484
0	cg00816880
0.00499293126244201	cg00817100
0	cg00824018
0	cg00827210
0.111633432331311	cg00827581
0	cg00828556
0	cg00829961
0.0714544974457244	cg00830401
-0.000462935644285483	cg00831222
0.00509234969124789	cg00835825
-0.13348180128322	cg00839129
-0.0624384158172475	cg00839579
0	cg00840332
-0.0411336267965634	cg00841408
0	cg00841725
0	cg00842231
0	cg00844404
0	cg00845775
0.0170273079726898	cg00848167
0	cg00851154
0.166063425697059	cg00852603
0.0014527869924626	cg00852622
0	cg00852705
-0.00237518975077522	cg00852921
0	cg00853103
0.103546372904274	cg00853733
0	cg00857907
-0.0275739411510627	cg00859129
0.136357135396502	cg00859739
0	cg00860808
0.00406030160354424	cg00863893
0.00227970713068629	cg00864293
0	cg00864568
0.0785475089317562	cg00866662
-0.00459421811961428	cg00867835
0	cg00871215
-0.0358687240620971	cg00872677
-0.0351860790803079	cg00873050
0.0113531643828878	cg00873371
0	cg00873601
-0.0040039686859586	cg00874558
0.120577869968372	cg00875805
0.000912306204456068	cg00876757
0	cg00877553
0.0227282602361729	cg00878163
-0.0408133669671067	cg00879497
0	cg00884606
-0.0501963973585059	cg00885843
-0.00197039374381617	cg00892742
0	cg00894378
0	cg00895174
0	cg00895196
-0.00652741864501659	cg00895834
0	cg00900124
0	cg00901264
0	cg00902691
-0.00360829491540125	cg00905042
0	cg00905584
0	cg00907008
0.0378091044241149	cg00907288
0.0217724918784566	cg00907505
-0.0928994909148474	cg00908042
-0.0299993981775774	cg00908766
0	cg00909514
0	cg00910015
-0.040700090427475	cg00910503
0.00958872551837962	cg00910518
0.00590720943379268	cg00912746
0	cg00914222
-4.5361991606145e-05	cg00914384
-0.0330253042838613	cg00920422
0	cg00924622
0	cg00926657
0	cg00928596
0	cg00929635
0	cg00929798
0	cg00929860
0	cg00931644
0	cg00932156
0	cg00933153
0	cg00934997
0.0843922570694576	cg00937568
0	cg00940577
0	cg00941836
0	cg00942814
0	cg00943382
0	cg00944421
-0.00645899519953182	cg00947782
0	cg00947896
0.00349673478040798	cg00949980
0	cg00954391
-0.048095187058488	cg00954996
-0.00501841399616388	cg00956639
0	cg00959118
0.00527553909909747	cg00960373
0	cg00961326
0.0146807342638274	cg00962755
0.00882376759931369	cg00963378
0.0853196325512034	cg00965168
0	cg00968241
-0.00375694161158543	cg00969119
0	cg00970313
0	cg00973823
0	cg00974835
0.00147780421418694	cg00976797
0.066377767757135	cg00977403
0.000910890295423799	cg00979582
0	cg00983904
-0.0299938879690243	cg00984214
0	cg00984540
0	cg00986610
0	cg00987080
-0.0330308337805504	cg00987370
0	cg00987699
0	cg00987743
0	cg00989249
0	cg00991794
0.00111805751283835	cg00991875
0.00403604999419521	cg00992090
0	cg00992153
0	cg00992239
0.0141184246359512	cg00992298
-0.13349187557019	cg00992586
0	cg00994804
0	cg00994936
0.00503967243158348	cg00995253
0	cg00996827
0	cg00997310
0	cg00997699
0	cg00998146
0	cg00999410
-0.0146979111972404	cg01003803
0.00674570625933631	cg01006802
0.00476171396842749	cg01008854
0.0172506719595998	cg01010188
0	cg01010211
0	cg01011367
-0.0059970284855228	cg01012669
0.000219320020986423	cg01013754
0.0267688254939691	cg01014287
0	cg01015899
0	cg01016191
0.0750599077087366	cg01017463
0	cg01018002
0	cg01019333
0.006495150810001	cg01019875
0	cg01020413
0	cg01021196
0.00965186274988987	cg01021488
0	cg01022121
0	cg01022219
0	cg01022974
0.0156495531586862	cg01023751
0	cg01023759
0.0116985193770869	cg01023787
0.001986449142716	cg01025954
0	cg01026256
0	cg01029450
0	cg01029838
0	cg01030534
0.00311404597068097	cg01031101
0	cg01035261
0	cg01038597
-0.184312616836028	cg01039355
0	cg01042202
0	cg01042641
0	cg01043997
0	cg01045723
0	cg01048962
0	cg01048972
0	cg01049205
-0.00356697755133657	cg01049916
0.0903748648023691	cg01050810
0	cg01052087
0	cg01052614
0.00500348392003587	cg01052805
0	cg01054110
0	cg01056135
0	cg01056242
-0.110077186257031	cg01057656
-0.00432294433831867	cg01060409
0	cg01061391
0.0643333167796079	cg01062116
0	cg01062539
0.0348048981726463	cg01062937
0	cg01063243
0.0539294986583953	cg01064918
-0.00919522628189982	cg01065977
0.0103486864652252	cg01066472
0.1201177926427	cg01067809
0	cg01068944
0	cg01072076
-0.0581775482052205	cg01074657
0	cg01074955
0.125077117256599	cg01077058
0.0109222138451838	cg01077178
-0.015789983292375	cg01078378
0	cg01079118
-0.00337199260926269	cg01079515
-0.0124500501853833	cg01079738
0.00881417187776943	cg01079840
-0.0027315906748421	cg01083584
0	cg01083884
0	cg01084500
0	cg01085362
0	cg01086895
0.0137528655264462	cg01087294
0	cg01089498
0	cg01093946
0.0409988931886512	cg01095004
-0.00147348273884146	cg01096752
0.0564624071849558	cg01097881
0	cg01099526
-0.0181651441115796	cg01100203
-0.00174145188160204	cg01101459
-0.241221983393529	cg01101647
0.00333293359260003	cg01101873
9.87854537498074e-06	cg01102007
0	cg01102311
0	cg01103255
0	cg01103938
0	cg01104724
0	cg01105494
0	cg01106572
-0.0862744240261285	cg01106926
0	cg01109574
0.000391674587896466	cg01109763
0	cg01115389
0	cg01115598
0	cg01116059
0	cg01117833
0	cg01121022
0	cg01128482
0	cg01130364
0.00828118847067698	cg01135546
-0.0848243418612908	cg01137955
0	cg01138791
0	cg01138867
0.143538141533721	cg01139016
0	cg01140416
0	cg01140616
0	cg01141043
-0.00682354646604538	cg01141339
0	cg01141459
0	cg01142635
0	cg01142676
0.00199391349309321	cg01143309
0	cg01143547
0.0164901542210971	cg01148731
0	cg01148801
0	cg01151365
0	cg01152056
0	cg01153979
0	cg01154505
0	cg01154966
0.0811308373030931	cg01156012
0	cg01156108
0	cg01156816
-0.0229474363992332	cg01157046
0	cg01157070
0	cg01157780
0	cg01159623
0	cg01162915
-0.0107179625994105	cg01166145
-0.20104099073368	cg01166186
-0.129966072943772	cg01166604
0.0150380625204564	cg01167755
0	cg01168865
0.0616971309401198	cg01169559
-0.022501722274564	cg01175020
0	cg01176433
-0.0549389943917135	cg01176458
0	cg01178624
-0.00275988268883211	cg01181084
0	cg01181307
0	cg01181415
0.0634237997268265	cg01182386
-0.00843330759788928	cg01186980
-0.18003578085647	cg01188396
0.0180319427083533	cg01191259
0	cg01191920
0	cg01192061
-0.000951351832644432	cg01196322
0	cg01196517
0.0164940821375911	cg01197411
0	cg01197871
-0.00697251228846809	cg01199952
0	cg01200640
-0.146483023531656	cg01203588
0.0114234608765837	cg01204964
0	cg01207176
0.00148225266594622	cg01211124
-0.0691369373619888	cg01212576
0.0380632754506949	cg01213128
0	cg01213231
0	cg01214050
0	cg01214240
-0.016621061919655	cg01216438
0	cg01217984
0	cg01219549
0	cg01222133
-0.000247207510764671	cg01225779
0	cg01225850
0	cg01227537
0	cg01228893
0	cg01228941
0	cg01230890
0	cg01231108
0	cg01231183
0	cg01231543
0	cg01233518
-0.00188272726739458	cg01235820
0.00497484938999155	cg01238672
0	cg01240047
0	cg01242145
0	cg01242196
0	cg01243072
0	cg01243297
0.0153218503852053	cg01243312
0	cg01243968
0	cg01247522
0	cg01247628
0	cg01251360
0.245574188971775	cg01251434
0.000964579857419469	cg01252023
0	cg01252513
0	cg01252526
0.0489174621101803	cg01254303
0	cg01255021
-0.0033881791894293	cg01256539
0	cg01256882
0	cg01257145
0.00686986510716379	cg01258050
0.00536814202055689	cg01260010
0	cg01263386
0.20272715817644	cg01263631
0	cg01265662
0	cg01266707
-0.0024704770675054	cg01267709
0	cg01268383
0	cg01268763
-0.0466048117651681	cg01268824
0.0549338227430282	cg01272668
0.0214240469244408	cg01273580
-0.0174803538621618	cg01275038
0.00735416115062442	cg01275359
0.0209434942171304	cg01276128
0	cg01277369
0	cg01279378
-0.00191823347532989	cg01279418
0	cg01282204
0	cg01283246
-0.00334279501093377	cg01284595
-0.102003361741967	cg01284869
0.0334771030641531	cg01285435
0	cg01287000
0	cg01287088
0	cg01287342
0	cg01292486
0	cg01294808
0	cg01295339
0.00948815977203775	cg01295782
0	cg01297744
0	cg01299579
0	cg01301382
-0.347248994818672	cg01302649
0	cg01306183
0	cg01307007
-0.0156168842413385	cg01307130
0	cg01307526
0	cg01308806
0	cg01310118
0	cg01316378
-0.0104707370769052	cg01317772
-0.00313619463068203	cg01320579
0	cg01323777
0	cg01324372
0	cg01327685
0	cg01329687
0	cg01330050
0	cg01330280
0	cg01330312
0	cg01332054
0	cg01332882
0	cg01333603
0	cg01334549
-0.0082776678782887	cg01334735
0	cg01335674
0	cg01337207
0	cg01338494
0	cg01338864
0	cg01343151
0.165768713401174	cg01343936
0	cg01344162
0	cg01345841
0	cg01349190
-0.196060465310538	cg01349309
0.189182935839277	cg01353139
0.00982289932054977	cg01353464
0	cg01357135
0	cg01357671
-0.00385256402005393	cg01359822
0	cg01360627
0	cg01361068
0	cg01361351
0.0176811597660629	cg01364755
0	cg01366354
0	cg01367310
0	cg01367424
-0.0358642901230585	cg01368868
0	cg01370437
0.0047911695581335	cg01370759
0	cg01374398
0	cg01375539
0	cg01376079
0	cg01379009
0	cg01381374
-0.0119901147710988	cg01384163
0	cg01386978
0	cg01387945
0	cg01388260
0	cg01388649
0	cg01389203
0	cg01394013
0	cg01394385
0	cg01395261
0.0278859243114531	cg01396065
0.000401056683261176	cg01399068
0	cg01402409
0	cg01403948
0	cg01405040
0	cg01405582
0.0684973897183007	cg01406988
0	cg01407332
0	cg01410876
0.00625201624858922	cg01412450
0.0854950711030687	cg01413268
0.0203885645422749	cg01413566
-0.0143418356687939	cg01414185
0.0402436312267203	cg01414687
-0.00218107029799947	cg01416388
0	cg01428095
0	cg01428589
0	cg01430218
0	cg01430970
0	cg01431993
0	cg01433332
0	cg01434559
0	cg01434608
0	cg01435574
0.0541628665588507	cg01435643
0	cg01436664
0.000732456640493224	cg01439572
0	cg01444279
0.0895109649945215	cg01444643
-0.0868924020353398	cg01445151
-9.45925400444746e-05	cg01445580
0	cg01448562
0	cg01452847
0.0275565873552059	cg01453469
-0.0822514933506257	cg01453814
0.00166439450524337	cg01454080
0	cg01454215
-0.0101727195990656	cg01454528
0.0751023525437554	cg01455471
0	cg01456368
0	cg01457183
0.0162803645854083	cg01458228
0	cg01459882
-0.00942994831214462	cg01461856
0	cg01462545
0	cg01463540
0	cg01464515
0.0173078902875841	cg01464969
0	cg01467266
0	cg01468420
0	cg01471196
0	cg01471232
-0.0370881194777342	cg01471372
-0.0162313866893224	cg01476678
0	cg01477326
-0.0458519711914739	cg01485548
0.0105504093579428	cg01487433
0	cg01489441
0.0231322982826546	cg01489756
0	cg01492330
0.207311105058811	cg01493198
0.0137349305718315	cg01498160
0	cg01499518
0.0360107588605442	cg01501819
-0.00258730999093709	cg01504690
0	cg01504718
0	cg01506766
0	cg01507019
0.00682000471005427	cg01507228
0.333480119400243	cg01509141
-0.000529142539059502	cg01509330
-0.0178395362080599	cg01510388
0.00848591033079028	cg01514356
0	cg01515515
0	cg01515516
0	cg01515809
-0.00266233708591084	cg01515960
0.000543391827379116	cg01516851
-0.000336765388527513	cg01518225
0	cg01518607
0	cg01519508
0	cg01519765
0	cg01519784
0	cg01519877
0	cg01520478
0	cg01520586
0	cg01521060
0	cg01523759
0	cg01525916
0	cg01526183
0	cg01528052
0	cg01530101
0	cg01531915
0.0396840405766241	cg01537369
0	cg01537645
-0.00625299026817024	cg01538305
0	cg01538821
0	cg01540102
0	cg01542019
0	cg01543184
0	cg01544903
0.00396946645153234	cg01545223
0	cg01545587
0	cg01546424
-0.00675361957559	cg01546568
-0.144742184493473	cg01546729
0	cg01548777
0	cg01550473
0	cg01551350
-0.000605412541554215	cg01552919
0	cg01554453
-0.00195900196026528	cg01554963
-0.0516894559294743	cg01558040
0	cg01560283
0.00650876830669914	cg01560407
0	cg01560685
-0.000384580025685126	cg01560972
0	cg01561259
0	cg01561304
0	cg01561807
0	cg01562385
0	cg01563148
-0.121816728247312	cg01563558
0.00362670499850727	cg01565343
0	cg01566785
0.00174586545073868	cg01567634
0	cg01571001
-0.128148917006613	cg01572989
0	cg01573321
-0.0248273403395622	cg01574134
0	cg01574694
0	cg01574912
0.0515288886369672	cg01575590
0	cg01577760
0	cg01578585
0	cg01578875
0.0145830493696243	cg01579535
-0.0200478021668969	cg01579765
0.0217273805333682	cg01581050
-0.00118661330940266	cg01581867
0	cg01583131
0	cg01584087
0.00359263321106771	cg01587896
0.0783890671845261	cg01588379
0	cg01591881
0	cg01592801
0	cg01593834
0	cg01596171
0.0211127902175019	cg01597255
0	cg01597373
0	cg01597604
0.00887763074047109	cg01598371
0.223778877452975	cg01598421
0.059512704313788	cg01599714
0	cg01600100
-0.00804970630940311	cg01601926
0	cg01603073
0	cg01603247
0	cg01608315
0	cg01610165
0	cg01613965
0	cg01614102
0	cg01615018
-0.0370544336112048	cg01615850
0	cg01615861
0	cg01616394
0.110265840899771	cg01616682
0	cg01617990
0.0135676859330454	cg01618130
0	cg01619509
-0.000590954237728311	cg01620164
0	cg01620486
0.0156104433120157	cg01620580
0	cg01622385
0	cg01622439
-0.0013196005515325	cg01623261
-0.0463903122472132	cg01624004
0	cg01626569
0	cg01627823
-0.594519655122348	cg01628467
0.0279742322032992	cg01628528
0	cg01630199
0	cg01632300
-0.16334228199658	cg01634998
-0.206023513859628	cg01636650
0	cg01636799
0	cg01636873
0	cg01640684
0	cg01640991
-0.0410126747756874	cg01643605
0	cg01643690
0	cg01644611
0	cg01645998
0	cg01650137
-0.00620504994708505	cg01653080
0	cg01653942
0	cg01656168
0	cg01657511
0	cg01661307
0	cg01664727
0	cg01665555
0	cg01676996
0	cg01677628
0	cg01680010
0.0115273425837674	cg01682111
0	cg01682504
0	cg01685644
0	cg01686044
0.0093164351129947	cg01686522
0	cg01687558
0	cg01688293
0	cg01688536
0	cg01691090
0	cg01691194
0	cg01691827
0	cg01695225
0.00280157972785353	cg01699217
0	cg01699600
0.00148350581517125	cg01700524
0.0447997163450025	cg01702744
0.00106749941744663	cg01704474
0	cg01707795
0	cg01708411
0	cg01710580
-0.0121686022138186	cg01711344
-0.00727239257653797	cg01714383
-0.01062611935711	cg01716680
0	cg01718788
-0.00730220407532507	cg01719123
0.00530741868421273	cg01720705
0.171193953246217	cg01723606
0	cg01725586
0	cg01726448
0.0702843807095029	cg01727145
-0.000691995570822466	cg01727408
0	cg01729116
-0.0126453789373523	cg01729717
-0.359362434777746	cg01730258
0.00599267309415504	cg01732449
0	cg01733928
-0.18465890918562	cg01735384
-0.0273539750722378	cg01738022
0	cg01739725
0	cg01740766
0	cg01740852
0	cg01741971
0.00229336639424062	cg01741999
-0.0818097321173533	cg01742627
