beta	cpg
-0.0217434525787152	cg00577182
0	cg00578039
0.00504142113663736	cg00579868
0	cg00581482
-0.020084426820702	cg00581979
-0.00150087801516436	cg00582524
0	cg00583426
-0.0664501494798564	cg00583861
0	cg00584238
0	cg00584636
0	cg00586527
0	cg00586537
0	cg00590063
0.00195682302903941	cg00590260
0	cg00590324
0	cg00591160
0	cg00591781
0	cg00591868
0	cg00592643
0	cg00593536
0	cg00593900
0	cg00594040
0.00998305467257204	cg00594854
0	cg00595212
0	cg00598335
0	cg00599812
0	cg00601042
0	cg00602115
0	cg00606900
0	cg00607797
0	cg00608169
0.00478546488172896	cg00609367
0	cg00610508
0	cg00610577
0	cg00613752
0	cg00614959
0.0172868591669726	cg00616687
0	cg00619126
0	cg00620452
0.0147085011633549	cg00621943
-0.0351340986850952	cg00622170
-0.00278306430537072	cg00623328
0	cg00624589
0	cg00624617
0	cg00626312
0	cg00627029
0	cg00627045
0	cg00628877
0	cg00630212
0	cg00631482
0	cg00631837
0	cg00632560
0	cg00632657
-0.010459448305607	cg00632914
0	cg00635674
0	cg00636427
0	cg00639286
0	cg00639837
0	cg00642460
0	cg00643111
0	cg00643311
0	cg00643333
0	cg00644351
0	cg00645593
0	cg00647658
0	cg00648686
0	cg00649211
0	cg00650361
0	cg00650641
0	cg00651185
0	cg00651359
0	cg00653460
0	cg00656410
0	cg00656603
0	cg00656735
0.016766414331456	cg00657094
0	cg00658085
-0.0146147077186526	cg00659878
0	cg00660167
0	cg00660452
0	cg00661205
-0.00736252488730375	cg00661399
0	cg00661970
0.00083492231857084	cg00662963
0	cg00663077
0	cg00664205
0	cg00664406
0.0485299774569506	cg00665492
0	cg00666105
0	cg00667937
0	cg00668519
0	cg00674304
0	cg00674365
0	cg00674679
0	cg00675160
0	cg00676030
0	cg00676988
0.00152081912587402	cg00677217
0	cg00678158
0	cg00680003
0	cg00680875
0	cg00681462
-0.00507204874578403	cg00681665
0	cg00683332
0	cg00683980
0	cg00685291
0	cg00688297
0	cg00689580
0	cg00690148
0	cg00690554
-0.00787238383227546	cg00690968
0.00693354351682523	cg00691240
0.011026497481891	cg00696472
0	cg00697301
-0.0324586735303103	cg00698688
0	cg00698771
0	cg00699945
0	cg00699996
0.0118588750694747	cg00701051
0	cg00702231
0	cg00711896
0.0245892668810776	cg00712547
0	cg00712627
0	cg00714725
0	cg00723017
0	cg00723994
-0.00196837046357866	cg00729291
0.0104624621404756	cg00732378
0	cg00732538
-0.00374073880814885	cg00733150
0	cg00733780
0	cg00734931
0	cg00736299
0	cg00737556
0	cg00739353
0	cg00740020
0	cg00740822
0	cg00740889
0	cg00742472
0	cg00743788
0	cg00747647
0	cg00747890
0	cg00750880
0	cg00753287
0	cg00754836
0.00630638519722284	cg00755980
-0.00144303755230708	cg00758069
0	cg00758881
0	cg00762160
0	cg00762468
0	cg00764369
0	cg00765705
0	cg00765783
0	cg00766289
0.00238469765156366	cg00767116
0.00145131599393564	cg00768487
0	cg00768993
0	cg00769843
0	cg00771642
0	cg00772850
0.00183097136261692	cg00773902
0	cg00776080
0	cg00776266
0	cg00777895
0	cg00778059
0	cg00778807
0	cg00779065
0	cg00785856
0.0113913973939132	cg00786747
0.00443447707089157	cg00791190
0	cg00792513
0	cg00793543
0	cg00793719
0	cg00793843
0	cg00799826
0	cg00801568
0	cg00802728
0	cg00806481
0.0215191093288811	cg00806704
0	cg00809164
0	cg00810939
0	cg00811891
0	cg00812438
0	cg00812833
0	cg00813162
0	cg00813378
0	cg00815093
0	cg00815484
0	cg00816880
0	cg00817100
0	cg00824018
0	cg00827210
0.0286855532394484	cg00827581
0	cg00828556
0	cg00829961
0.0280190006479565	cg00830401
-0.0150274501398854	cg00831222
0	cg00835825
0	cg00839129
0	cg00839579
0.0104120340723522	cg00840332
0	cg00841408
0	cg00841725
0	cg00842231
0	cg00844404
0	cg00845775
0	cg00848167
0	cg00851154
0	cg00852603
0	cg00852622
0	cg00852705
0	cg00852921
0	cg00853103
0	cg00853733
0	cg00857907
-0.00786741089247996	cg00859129
0	cg00859739
0	cg00860808
0	cg00863893
0	cg00864293
0	cg00864568
-0.0656423394487988	cg00866662
-0.00041180020587399	cg00867835
0	cg00871215
0	cg00872677
0	cg00873050
0	cg00873371
0	cg00873601
0	cg00874558
0	cg00875805
0	cg00876757
0	cg00877553
0	cg00878163
0	cg00879497
0	cg00884606
0.0246446616125281	cg00885843
0.02021443784713	cg00892742
0	cg00894378
-0.00678007345755408	cg00895174
0	cg00895196
-0.0570065655479833	cg00895834
0	cg00900124
0	cg00901264
0	cg00902691
0	cg00905042
0	cg00905584
0	cg00907008
0	cg00907288
0	cg00907505
0	cg00908042
0	cg00908766
0	cg00909514
0.0871880387646167	cg00910015
0	cg00910503
0	cg00910518
0	cg00912746
0	cg00914222
0	cg00914384
0	cg00920422
0.0062402708689647	cg00924622
-0.00121604701705458	cg00926657
0	cg00928596
0	cg00929635
-0.00538647949951325	cg00929798
0	cg00929860
0	cg00931644
0	cg00932156
0	cg00933153
0	cg00934997
0	cg00937568
-0.00164381909861647	cg00940577
0	cg00941836
-0.000991864188773539	cg00942814
0	cg00943382
0	cg00944421
0	cg00947782
0	cg00947896
0	cg00949980
0	cg00954391
0	cg00954996
0	cg00956639
0	cg00959118
0	cg00960373
0	cg00961326
0	cg00962755
8.25237440203506e-05	cg00963378
0	cg00965168
0	cg00968241
0.00743766872742137	cg00969119
0.0064172959870997	cg00970313
0	cg00973823
0	cg00974835
0	cg00976797
0	cg00977403
0	cg00979582
0	cg00983904
0	cg00984214
0	cg00984540
-0.00643051247318446	cg00986610
0	cg00987080
0	cg00987370
0	cg00987699
0	cg00987743
0	cg00989249
0	cg00991794
0	cg00991875
0.0189716267438732	cg00992090
0	cg00992153
0.0219576536053752	cg00992239
0	cg00992298
0	cg00992586
0	cg00994804
0	cg00994936
0	cg00995253
0	cg00996827
-0.00653551449237829	cg00997310
0.0339536938943485	cg00997699
0	cg00998146
0	cg00999410
-0.0142734168312528	cg01003803
0	cg01006802
0	cg01008854
0.00421276932107767	cg01010188
0	cg01010211
0	cg01011367
0	cg01012669
0	cg01013754
0	cg01014287
0	cg01015899
0	cg01016191
0	cg01017463
0.0771784675368931	cg01018002
0.0024386248743451	cg01019333
0	cg01019875
-0.00377164980196332	cg01020413
0	cg01021196
-0.0208427940714191	cg01021488
0	cg01022121
0	cg01022219
-0.00300667089354924	cg01022974
-0.00146345358917442	cg01023751
0	cg01023759
0	cg01023787
0	cg01025954
-0.00155899749669883	cg01026256
-0.00642125697299129	cg01029450
0	cg01029838
0	cg01030534
0	cg01031101
-0.00208542840577973	cg01035261
0	cg01038597
0	cg01039355
0	cg01042202
0	cg01042641
0	cg01043997
-0.0176281232093162	cg01045723
0.0030187983121266	cg01048962
0	cg01048972
0	cg01049205
0	cg01049916
0	cg01050810
0	cg01052087
0	cg01052614
-0.00376702162884219	cg01052805
0	cg01054110
0	cg01056135
0	cg01056242
0	cg01057656
0	cg01060409
0.000175604011495456	cg01061391
0	cg01062116
-0.0449674003690122	cg01062539
0	cg01062937
0	cg01063243
0	cg01064918
-0.0033277303022595	cg01065977
0.00425573405759227	cg01066472
0	cg01067809
0	cg01068944
-0.0353455885355201	cg01072076
0	cg01074657
0	cg01074955
0.00315736644447596	cg01077058
-0.00389917233696946	cg01077178
0	cg01078378
0.00638499727182046	cg01079118
0	cg01079515
0	cg01079738
0	cg01079840
0	cg01083584
0.0655133264891365	cg01083884
0	cg01084500
0	cg01085362
0	cg01086895
0	cg01087294
0	cg01089498
0	cg01093946
0.000909200237827431	cg01095004
0	cg01096752
0.00399297177249314	cg01097881
0	cg01099526
0.017269346231925	cg01100203
0	cg01101459
0	cg01101647
0	cg01101873
-0.00682317883762059	cg01102007
0	cg01102311
0	cg01103255
-0.0483891900098655	cg01103938
0	cg01104724
0	cg01105494
0	cg01106572
0.000852591677127588	cg01106926
0.0165462945508719	cg01109574
0	cg01109763
0	cg01115389
-0.0114154077811845	cg01115598
0	cg01116059
0	cg01117833
0	cg01121022
0	cg01128482
0	cg01130364
0	cg01135546
0	cg01137955
0	cg01138791
0	cg01138867
0	cg01139016
0	cg01140416
0	cg01140616
-0.00531032200891015	cg01141043
0	cg01141339
-0.000105494039515989	cg01141459
0	cg01142635
0	cg01142676
0	cg01143309
0	cg01143547
0.00274581671872178	cg01148731
0	cg01148801
0	cg01151365
0	cg01152056
0	cg01153979
0	cg01154505
-0.00452640646112822	cg01154966
0	cg01156012
0	cg01156108
0	cg01156816
0	cg01157046
-0.061727709270599	cg01157070
0	cg01157780
0	cg01159623
0	cg01162915
0	cg01166145
0	cg01166186
0	cg01166604
0	cg01167755
0	cg01168865
0.0180735394926661	cg01169559
0.00228550545168125	cg01175020
0	cg01176433
0	cg01176458
0	cg01178624
0	cg01181084
-0.0205112637721413	cg01181307
0	cg01181415
0	cg01182386
0	cg01186980
0.0243179281335617	cg01188396
0	cg01191259
0	cg01191920
0	cg01192061
0	cg01196322
0.0012556779970176	cg01196517
0	cg01197411
-0.00123171351495651	cg01197871
0	cg01199952
0	cg01200640
0	cg01203588
0	cg01204964
0	cg01207176
0	cg01211124
0	cg01212576
0	cg01213128
0	cg01213231
0	cg01214050
-0.0155863231947649	cg01214240
0	cg01216438
0	cg01217984
0	cg01219549
0	cg01222133
0	cg01225779
-0.0092134650724912	cg01225850
0	cg01227537
0	cg01228893
0	cg01228941
0	cg01230890
0	cg01231108
0	cg01231183
0	cg01231543
0	cg01233518
0	cg01235820
0	cg01238672
0	cg01240047
0	cg01242145
-0.0130059222475968	cg01242196
0	cg01243072
0	cg01243297
0	cg01243312
0	cg01243968
0	cg01247522
0	cg01247628
0	cg01251360
0	cg01251434
0	cg01252023
0	cg01252513
0	cg01252526
0	cg01254303
0.0031961703694665	cg01255021
0	cg01256539
0	cg01256882
0	cg01257145
0	cg01258050
0	cg01260010
0	cg01263386
0	cg01263631
0	cg01265662
0	cg01266707
0.0217166942321146	cg01267709
0	cg01268383
-0.00159561562686443	cg01268763
0	cg01268824
0	cg01272668
-0.00247994187125743	cg01273580
0	cg01275038
0	cg01275359
0	cg01276128
-0.0416292427273756	cg01277369
0	cg01279378
0	cg01279418
0	cg01282204
0	cg01283246
0	cg01284595
0	cg01284869
0	cg01285435
0	cg01287000
0	cg01287088
0	cg01287342
0	cg01292486
0	cg01294808
0	cg01295339
-0.0014546658084488	cg01295782
0	cg01297744
-0.00194017649884202	cg01299579
0	cg01301382
-0.137029364499042	cg01302649
0	cg01306183
0.00963625547488089	cg01307007
0	cg01307130
0	cg01307526
0	cg01308806
0	cg01310118
-0.030571414964358	cg01316378
0	cg01317772
0	cg01320579
0	cg01323777
0.00535373283177616	cg01324372
-0.00703661551239411	cg01327685
0	cg01329687
0	cg01330050
-0.000360949071546199	cg01330280
0	cg01330312
-0.00281260147958743	cg01332054
0	cg01332882
0	cg01333603
0	cg01334549
0	cg01334735
0	cg01335674
-0.0107628132411191	cg01337207
-0.0579403910255303	cg01338494
0.000223253232262052	cg01338864
0	cg01343151
-0.0146670149650555	cg01343936
0	cg01344162
0	cg01345841
0	cg01349190
-0.0352606882033299	cg01349309
0	cg01353139
0	cg01353464
-0.00435408267936374	cg01357135
0	cg01357671
-0.00257706979735611	cg01359822
0	cg01360627
0	cg01361068
0	cg01361351
0	cg01364755
0	cg01366354
0	cg01367310
0	cg01367424
0	cg01368868
0	cg01370437
0	cg01370759
0	cg01374398
0	cg01375539
0	cg01376079
0	cg01379009
0	cg01381374
0	cg01384163
0.00214228147325711	cg01386978
0	cg01387945
0	cg01388260
0	cg01388649
0.0420228600282086	cg01389203
-0.00488610008112062	cg01394013
0	cg01394385
0	cg01395261
0	cg01396065
0	cg01399068
0	cg01402409
2.40939076357725e-05	cg01403948
0	cg01405040
0	cg01405582
0	cg01406988
0	cg01407332
0	cg01410876
0	cg01412450
0	cg01413268
0.0137367426561602	cg01413566
0	cg01414185
0	cg01414687
0	cg01416388
0	cg01428095
0	cg01428589
0	cg01430218
0	cg01430970
0	cg01431993
-0.00969033482813368	cg01433332
0	cg01434559
-0.0782490681520675	cg01434608
0	cg01435574
0	cg01435643
0	cg01436664
0	cg01439572
0	cg01444279
0	cg01444643
0	cg01445151
0	cg01445580
0.0121487792028134	cg01448562
0	cg01452847
0	cg01453469
0.0275250077259785	cg01453814
0.000770275600085927	cg01454080
0	cg01454215
0	cg01454528
-0.0465157705503142	cg01455471
0.00110173880249185	cg01456368
0	cg01457183
0.00344790563499794	cg01458228
0	cg01459882
0	cg01461856
0	cg01462545
0	cg01463540
-0.000408356200542248	cg01464515
0	cg01464969
0	cg01467266
0	cg01468420
0	cg01471196
0	cg01471232
0	cg01471372
0	cg01476678
0	cg01477326
0	cg01485548
0	cg01487433
0	cg01489441
0	cg01489756
0	cg01492330
0.0204959717304493	cg01493198
0	cg01498160
0	cg01499518
0	cg01501819
0	cg01504690
0	cg01504718
0	cg01506766
0	cg01507019
0	cg01507228
0	cg01509141
0	cg01509330
0	cg01510388
0.0757018592616479	cg01514356
0	cg01515515
-0.00143204841893518	cg01515516
0	cg01515809
-0.00194611205422273	cg01515960
0	cg01516851
0	cg01518225
-0.00518011741015007	cg01518607
0.0869647618470532	cg01519508
0	cg01519765
0	cg01519784
0	cg01519877
0	cg01520478
-0.0163159171341149	cg01520586
0.0462095107646015	cg01521060
0	cg01523759
0	cg01525916
0	cg01526183
0	cg01528052
0.00644005599300447	cg01530101
0	cg01531915
0	cg01537369
0	cg01537645
0	cg01538305
0	cg01538821
0	cg01540102
0	cg01542019
0	cg01543184
0	cg01544903
-0.0123827498270548	cg01545223
0.005925254778729	cg01545587
0	cg01546424
0	cg01546568
-0.0126019234786274	cg01546729
0.00551043310650534	cg01548777
0	cg01550473
0	cg01551350
0	cg01552919
0	cg01554453
-0.0071022034036394	cg01554963
0	cg01558040
0	cg01560283
0	cg01560407
0	cg01560685
0	cg01560972
0	cg01561259
0	cg01561304
0	cg01561807
0	cg01562385
-0.107645254741117	cg01563148
0.0110812567979019	cg01563558
0	cg01565343
0	cg01566785
0	cg01567634
0.000709782314105639	cg01571001
0	cg01572989
0	cg01573321
0	cg01574134
0	cg01574694
0	cg01574912
0	cg01575590
0.000477718095390462	cg01577760
-0.00370533866612757	cg01578585
0	cg01578875
0	cg01579535
0	cg01579765
0	cg01581050
0	cg01581867
0.00700454465721605	cg01583131
-0.0171093299748738	cg01584087
-0.0133632676817908	cg01587896
0	cg01588379
-0.0034428152859135	cg01591881
0	cg01592801
0	cg01593834
0	cg01596171
-0.0067493871838749	cg01597255
-0.00449003149751336	cg01597373
0	cg01597604
0.00285642411725291	cg01598371
0.0749052638734448	cg01598421
0.000147772779577281	cg01599714
0	cg01600100
0	cg01601926
0	cg01603073
0	cg01603247
0	cg01608315
0	cg01610165
0	cg01613965
0	cg01614102
-0.0224654522413077	cg01615018
0	cg01615850
0	cg01615861
0	cg01616394
0	cg01616682
0	cg01617990
-0.00159660296479463	cg01618130
0	cg01619509
0	cg01620164
0	cg01620486
0	cg01620580
0	cg01622385
0.0403477464485812	cg01622439
0	cg01623261
-0.0347571330205477	cg01624004
0	cg01626569
0	cg01627823
-0.0225348483153024	cg01628467
0	cg01628528
0	cg01630199
0	cg01632300
0	cg01634998
0	cg01636650
0	cg01636799
0	cg01636873
0	cg01640684
0	cg01640991
-0.00133517332509894	cg01643605
0	cg01643690
0	cg01644611
0	cg01645998
-0.0025098457581153	cg01650137
0	cg01653080
0	cg01653942
0	cg01656168
0	cg01657511
0	cg01661307
0	cg01664727
0	cg01665555
0	cg01676996
0	cg01677628
-0.0168865504531943	cg01680010
0	cg01682111
0	cg01682504
-0.0868553403707543	cg01685644
0	cg01686044
0	cg01686522
0	cg01687558
0	cg01688293
0.0176877734664825	cg01688536
-0.00447744993772628	cg01691090
0	cg01691194
0	cg01691827
0	cg01695225
0	cg01699217
0	cg01699600
0	cg01700524
0.0216370049961019	cg01702744
0.0233166591960806	cg01704474
0.00151968969712583	cg01707795
0	cg01708411
0	cg01710580
0	cg01711344
0	cg01714383
0.0470699457822539	cg01716680
0	cg01718788
0	cg01719123
0	cg01720705
-0.00148163904900844	cg01723606
0	cg01725586
0	cg01726448
0	cg01727145
0	cg01727408
0	cg01729116
0	cg01729717
0	cg01730258
0.00341996166412193	cg01732449
0	cg01733928
0	cg01735384
0	cg01738022
0	cg01739725
0	cg01740766
0	cg01740852
-0.00163036978955762	cg01741971
0	cg01741999
0	cg01742627
0	cg01744019
0	cg01744331
0	cg01745789
0	cg01749142
0	cg01749778
0	cg01750221
0	cg01750375
0	cg01756381
0	cg01759437
0	cg01759870
-0.00145749119222845	cg01762827
0	cg01763057
0.0040633951708313	cg01763902
0	cg01764252
0.0177860540751257	cg01764341
0	cg01764713
0.0136775678494703	cg01765111
-0.0275501658495727	cg01765882
-0.00571394190238158	cg01766908
0	cg01767885
0	cg01770109
0	cg01770333
0.00548518318775208	cg01771876
0	cg01774894
0	cg01775802
0	cg01776691
0	cg01777403
0.00136667884228654	cg01777861
0	cg01778054
0	cg01779076
0	cg01779903
-0.0130032162821342	cg01780585
0	cg01781617
-0.00281995935431428	cg01782097
-0.000617265141249336	cg01782826
0.000871152186597608	cg01783894
-0.004897724499633	cg01784351
-0.00380796074774472	cg01785046
0	cg01788113
-0.000556840851635114	cg01788773
0	cg01789478
0	cg01790002
0	cg01790464
0	cg01791874
0	cg01793449
0	cg01794156
0.00992430182372581	cg01796166
0	cg01797371
0	cg01798813
0	cg01799862
0	cg01800297
0	cg01801040
0	cg01802975
0	cg01804278
0	cg01804664
0	cg01806972
0	cg01808030
0.0438019794009618	cg01809675
0	cg01811882
0	cg01812571
0	cg01815076
0	cg01815150
0	cg01816482
0	cg01816775
0	cg01817364
0	cg01817521
-0.00832279286689906	cg01820463
0.0215843413949153	cg01821557
0	cg01823079
0	cg01825295
0.00294226941744433	cg01825355
0	cg01826254
0	cg01826858
0	cg01829163
0.0409792252512618	cg01829387
0.0130472077673285	cg01829817
0	cg01830053
0	cg01830674
0	cg01830900
0.00535147694091425	cg01832935
0	cg01835037
0	cg01836096
0	cg01836137
0	cg01837320
0.0487934766794891	cg01837631
0	cg01838863
0	cg01840183
0	cg01842807
0	cg01843946
-0.0230805254804586	cg01845051
0	cg01845583
0	cg01847021
0.00949016610255072	cg01847344
0	cg01847719
0	cg01853276
0	cg01853632
0	cg01854491
0	cg01856007
0	cg01856645
0	cg01857475
0	cg01857829
0	cg01860189
0	cg01860753
0	cg01861740
0	cg01865066
0	cg01866022
0	cg01866431
0	cg01867395
0	cg01869229
0	cg01869643
0	cg01871979
-0.00370357009525932	cg01873334
0	cg01873886
0	cg01874886
0	cg01875838
-0.0022168322667645	cg01879437
0	cg01879591
0.00289001045304388	cg01881308
0	cg01882033
0	cg01882058
0	cg01882870
0	cg01882991
0	cg01883155
0	cg01884537
0	cg01885071
0	cg01885692
0.0287678369607514	cg01886004
0	cg01886125
0	cg01886460
0	cg01888869
0	cg01890568
0	cg01890836
0	cg01892655
0	cg01893212
0	cg01893560
0	cg01896432
0	cg01897308
0	cg01898377
0	cg01898661
0	cg01899001
0	cg01899542
0	cg01900965
0	cg01902605
0	cg01903903
-0.0159694380766324	cg01904183
-0.00551105680630418	cg01904812
0.00506978472839381	cg01905633
0	cg01906015
0.000645996446274435	cg01907584
0	cg01910272
0.00576780412649131	cg01913568
0	cg01913970
0	cg01914455
0	cg01915516
0.0109066247274729	cg01917416
0	cg01917657
0	cg01920657
0	cg01921432
-0.00618154675960385	cg01921668
0	cg01922684
0	cg01923218
0	cg01923873
0	cg01924952
0	cg01925738
0.016408517244114	cg01926238
0	cg01926646
0	cg01927825
0	cg01929855
-0.00166702420109802	cg01931994
0	cg01932843
0	cg01933416
0	cg01933695
0	cg01935060
0	cg01935492
0	cg01939274
0.0418583735549653	cg01941895
0	cg01942863
0	cg01942962
0	cg01944484
0	cg01945183
0	cg01948202
0.0117892460989243	cg01949993
0.0522187675922584	cg01952313
0	cg01952989
0.0393179713362694	cg01956354
0	cg01958203
0	cg01958723
0	cg01959412
0	cg01962727
