beta	cpg
0.0100253529693484	cg00651359
0	cg00653460
0	cg00656410
-0.0158404760378579	cg00656603
-0.000575724646117476	cg00656735
-0.0655563922581238	cg00657094
0.00155370513249038	cg00658085
-0.00789708238395035	cg00659878
0	cg00660167
0	cg00660452
0	cg00661205
0.0703743850784056	cg00661399
0	cg00661970
0	cg00662963
0	cg00663077
0.0144434859450999	cg00664205
-0.00267019262811787	cg00664406
0.232134872916456	cg00665492
0	cg00666105
0	cg00667937
-0.00178964036125736	cg00668519
-0.00217842879701174	cg00674304
-0.00301383377485165	cg00674365
0	cg00674679
0	cg00675160
-0.0541388963000063	cg00676030
-0.143042914873173	cg00676988
0.00217633005866499	cg00677217
0	cg00678158
0	cg00680003
0.00117340891618131	cg00680875
0	cg00681462
0	cg00681665
-0.00209717408084762	cg00683332
0.0695601544676196	cg00683980
0	cg00685291
-0.019214845144333	cg00688297
-0.00556209750022093	cg00689580
0	cg00690148
-0.00253531601483347	cg00690554
0.00772324472950589	cg00690968
-0.0510175306026329	cg00691240
0	cg00696472
0.00217315842730587	cg00697301
0	cg00698688
0.00537809594451909	cg00698771
0	cg00699945
0.0204527105011783	cg00699996
0	cg00701051
-0.299266326157576	cg00702231
0	cg00711896
-0.0005447465247252	cg00712547
0	cg00712627
0	cg00714725
0.00349964967341444	cg00723017
-0.00827128498248609	cg00723994
0	cg00729291
0	cg00732378
-0.00554040917549703	cg00732538
-0.197173912219947	cg00733150
-0.0525691982034	cg00733780
-0.0214055797652694	cg00734931
0	cg00736299
0.0119899542275464	cg00737556
0.039923511933635	cg00739353
0	cg00740020
0.000541948346465047	cg00740822
-0.0138452211641462	cg00740889
-0.0580835141183354	cg00742472
0.0727020077462397	cg00743788
0.098875817243678	cg00747647
0.0107257546589341	cg00747890
-0.00531643347826533	cg00750880
0.0428697457927168	cg00753287
-0.255138102283095	cg00754836
0	cg00755980
0	cg00758069
0.0018768397144917	cg00758881
0	cg00762160
0.291133855888423	cg00762468
-0.00770914938549872	cg00764369
0	cg00765705
0.107939424179032	cg00765783
0	cg00766289
-0.301258211432117	cg00767116
-0.00261828989823386	cg00768487
0.153160825881438	cg00768993
-0.000854071423688081	cg00769843
-0.161505626935194	cg00771642
-0.179647077631518	cg00772850
0.0145379331138619	cg00773902
0.0312854362604542	cg00776080
0.037691481270449	cg00776266
0	cg00777895
0	cg00778059
0.01245596047148	cg00778807
0.0312025864221864	cg00779065
0	cg00785856
-0.210860850866113	cg00786747
0	cg00791190
-0.00125676408838619	cg00792513
0.151009598894417	cg00793543
0.0435839831428893	cg00793719
0.0663072004170779	cg00793843
0.264668347263521	cg00799826
0	cg00801568
0.0842051697134826	cg00802728
0	cg00806481
0.0155593959127396	cg00806704
0.00184238475051587	cg00809164
-0.02764470861207	cg00810939
0	cg00811891
0	cg00812438
0.0150919466392973	cg00812833
0	cg00813162
0	cg00813378
0	cg00815093
0	cg00815484
0.022724760526795	cg00816880
0.351731731791693	cg00817100
0.00153317523673235	cg00824018
0.152147770216983	cg00827210
0	cg00827581
0	cg00828556
-0.386556331108629	cg00829961
-0.00528616684756745	cg00830401
0.00959021700410285	cg00831222
0	cg00835825
0.00437824883842071	cg00839129
0	cg00839579
0	cg00840332
0	cg00841408
0	cg00841725
-0.179496763749378	cg00842231
-0.120909815744248	cg00844404
0	cg00845775
-0.132016356829692	cg00848167
-0.027867934008336	cg00851154
-0.419850283562917	cg00852603
0	cg00852622
0.247286767083089	cg00852705
0	cg00852921
-0.000973743675946343	cg00853103
6.36678462566213e-05	cg00853733
0	cg00857907
0	cg00859129
0	cg00859739
0.00377206514446641	cg00860808
0.000719292206593421	cg00863893
0	cg00864293
0.00102035194147544	cg00864568
0.0528968434904728	cg00866662
0	cg00867835
0	cg00871215
0	cg00872677
0.00556190530056516	cg00873050
0	cg00873371
0.0444330953890419	cg00873601
0	cg00874558
0.0294516148404632	cg00875805
0	cg00876757
0.00389783314192494	cg00877553
0	cg00878163
0.156329634199556	cg00879497
0	cg00884606
0.0514349597345833	cg00885843
0	cg00892742
-0.0906040018417621	cg00894378
0	cg00895174
0	cg00895196
0.171213630121957	cg00895834
0	cg00900124
0	cg00901264
0	cg00902691
0.0043841271500173	cg00905042
0	cg00905584
0	cg00907008
0.019128600419487	cg00907288
0.00317927922970999	cg00907505
0	cg00908042
0	cg00908766
0	cg00909514
0	cg00910015
0	cg00910503
0	cg00910518
-0.141516081699399	cg00912746
-0.0354670002885828	cg00914222
0.0163803912467204	cg00914384
-0.0314303013387289	cg00920422
0	cg00924622
0.052537525296224	cg00926657
0.0198017952097744	cg00928596
0	cg00929635
0	cg00929798
0	cg00929860
0	cg00931644
0	cg00932156
-0.0165351922011633	cg00933153
0	cg00934997
0	cg00937568
0.00184583486728906	cg00940577
0.0187890185315897	cg00941836
0	cg00942814
0	cg00943382
-0.000296151397246713	cg00944421
0	cg00947782
0	cg00947896
0	cg00949980
0	cg00954391
-0.00863206474091753	cg00954996
-0.0146652846868918	cg00956639
0	cg00959118
0	cg00960373
0	cg00961326
0	cg00962755
0	cg00963378
0.00761913691034597	cg00965168
-0.00900369795527759	cg00968241
-0.0430709273221677	cg00969119
-0.00170000852157992	cg00970313
0	cg00973823
0	cg00974835
0	cg00976797
0	cg00977403
0	cg00979582
0	cg00983904
0	cg00984214
0	cg00984540
0.12960235759888	cg00986610
0	cg00987080
0.134821467735965	cg00987370
-0.00664282330988108	cg00987699
0	cg00987743
0	cg00989249
-0.0662240507112277	cg00991794
-0.0156869287995489	cg00991875
0.00509794163350405	cg00992090
0.00624795146755658	cg00992153
0	cg00992239
-0.0143485087204245	cg00992298
0	cg00992586
-0.00162767511321723	cg00994804
0.000565473505350978	cg00994936
0	cg00995253
0	cg00996827
0	cg00997310
0.000596907931202087	cg00997699
-0.000631774346722357	cg00998146
-0.000245227655915002	cg00999410
0	cg01003803
0.00173124192474576	cg01006802
-0.00248412499665326	cg01008854
0.000267733371352954	cg01010188
0	cg01010211
-8.10793095155392e-06	cg01011367
-0.00364784539803113	cg01012669
-0.0191176038700204	cg01013754
0	cg01014287
0	cg01015899
-0.030990969353554	cg01016191
0	cg01017463
0.285598561824573	cg01018002
0	cg01019333
-0.0102998726765866	cg01019875
-0.0225810287013119	cg01020413
0	cg01021196
0.00303961049665842	cg01021488
0.0090502884147959	cg01022121
0	cg01022219
0	cg01022974
0	cg01023751
0	cg01023759
0.0765814005816105	cg01023787
-0.00240967372471406	cg01025954
-0.0804419655504038	cg01026256
0	cg01029450
0	cg01029838
-0.125902310642838	cg01030534
0.0472933838997723	cg01031101
0	cg01035261
0	cg01038597
0.00811747126852645	cg01039355
0.0181261857702246	cg01042202
0	cg01042641
0.128080618960303	cg01043997
0	cg01045723
0	cg01048962
0	cg01048972
-0.000190984515957361	cg01049205
-0.222283945139849	cg01049916
0	cg01050810
0	cg01052087
0	cg01052614
-0.0705632899548941	cg01052805
-0.0105579894341607	cg01054110
-0.00243450957835996	cg01056135
0	cg01056242
0	cg01057656
0.00620273598982853	cg01060409
0	cg01061391
0	cg01062116
-0.0509447894396438	cg01062539
0.255979521964993	cg01062937
-0.114811538134156	cg01063243
-0.0444586668932458	cg01064918
0	cg01065977
-0.000466461519578767	cg01066472
0	cg01067809
-0.000539469149139934	cg01068944
0	cg01072076
0	cg01074657
0.0006517136313132	cg01074955
0.00110079219779522	cg01077058
0	cg01077178
-0.344271126327996	cg01078378
0.0501362168715117	cg01079118
0	cg01079515
0	cg01079738
-0.0541627483343159	cg01079840
-0.0106559234815065	cg01083584
-0.167858290118741	cg01083884
0	cg01084500
0	cg01085362
-0.00101331503330552	cg01086895
0	cg01087294
0	cg01089498
0	cg01093946
0	cg01095004
-0.00989846642381698	cg01096752
0	cg01097881
-0.238664466533253	cg01099526
0.135653854247827	cg01100203
0.0283640411858619	cg01101459
-0.0369276899598927	cg01101647
0	cg01101873
0	cg01102007
0.0390444123431025	cg01102311
0.0263203132217975	cg01103255
0.0632737938385524	cg01103938
-0.00381781395226149	cg01104724
0	cg01105494
0	cg01106572
0	cg01106926
-0.000631327961836443	cg01109574
0	cg01109763
0	cg01115389
0.0681203112785693	cg01115598
-0.00608435947808218	cg01116059
-0.0754534817491644	cg01117833
0	cg01121022
-0.0637881959740344	cg01128482
0.0134106331026778	cg01130364
0.000761501177734366	cg01135546
0	cg01137955
-0.428951568016022	cg01138791
0.0560151654741578	cg01138867
-0.102091622573557	cg01139016
0	cg01140416
0.00311357941440374	cg01140616
-0.00344633506932227	cg01141043
0.0440821683919234	cg01141339
0	cg01141459
0	cg01142635
0.00757005444678859	cg01142676
-0.0598349599922743	cg01143309
-0.00283104866254147	cg01143547
0	cg01148731
0	cg01148801
0.14677212660501	cg01151365
0	cg01152056
0	cg01153979
0	cg01154505
0	cg01154966
0	cg01156012
-0.00465678638392792	cg01156108
0	cg01156816
0	cg01157046
0.181853144010441	cg01157070
0.00354988693216872	cg01157780
0.0170505231496305	cg01159623
-0.017287856593358	cg01162915
0.00580430396663277	cg01166145
-0.0958093937343318	cg01166186
0	cg01166604
0	cg01167755
0	cg01168865
0	cg01169559
0.0535282213598094	cg01175020
0	cg01176433
-0.00427760638744304	cg01176458
0	cg01178624
0	cg01181084
0.294686654266653	cg01181307
0	cg01181415
0	cg01182386
0	cg01186980
0.00648300644082648	cg01188396
0.00867796206050752	cg01191259
0.000104493453263916	cg01191920
-0.0298774633675566	cg01192061
0.00605573631335324	cg01196322
0	cg01196517
0.0752648568010199	cg01197411
0	cg01197871
0	cg01199952
0	cg01200640
-0.0434469687495599	cg01203588
0.137158785133423	cg01204964
0	cg01207176
-0.00466819755008054	cg01211124
-0.00923272422742812	cg01212576
0	cg01213128
0	cg01213231
-0.0237759305697912	cg01214050
0	cg01214240
0.0311590548872682	cg01216438
-0.0182225554251835	cg01217984
-0.00803707671607875	cg01219549
0.00152143466381577	cg01222133
-0.0383487555561633	cg01225779
0.117380794155114	cg01225850
-0.0616988281689836	cg01227537
0	cg01228893
0.00375409691624124	cg01228941
0.00513255062738952	cg01230890
-0.0216782298239194	cg01231108
0	cg01231183
-0.0577398052692247	cg01231543
0.333379936532485	cg01233518
0.0596615160244033	cg01235820
0.100151652731737	cg01238672
0	cg01240047
-0.0146858367685976	cg01242145
0.00674743919082842	cg01242196
0.0219553748797575	cg01243072
-0.00224349095396006	cg01243297
0	cg01243312
0.0503056092160932	cg01243968
0.0101463468414981	cg01247522
0	cg01247628
0.00955604147099051	cg01251360
0.114712058661571	cg01251434
0.0460008748870547	cg01252023
0	cg01252513
0	cg01252526
-0.00897192163584733	cg01254303
0	cg01255021
-0.0114890226319082	cg01256539
-0.00258782348092139	cg01256882
0	cg01257145
0	cg01258050
0	cg01260010
-0.0375713123445552	cg01263386
0.0734604775341388	cg01263631
0	cg01265662
0	cg01266707
0	cg01267709
0	cg01268383
0	cg01268763
-0.00200383047574475	cg01268824
0	cg01272668
0.00060026919346939	cg01273580
0	cg01275038
0.0130382985930782	cg01275359
-0.123900731975283	cg01276128
-0.0468879940680885	cg01277369
-0.00293217538084581	cg01279378
-0.00172985340338707	cg01279418
0.0102230623165723	cg01282204
0	cg01283246
0.0239404399330031	cg01284595
-0.0316813735028388	cg01284869
-0.106581429112643	cg01285435
0.0945789717487438	cg01287000
0.0149257242069891	cg01287088
0	cg01287342
0	cg01292486
-0.0065592991325411	cg01294808
0	cg01295339
0	cg01295782
0	cg01297744
-0.0210515431932788	cg01299579
-0.207222712986252	cg01301382
0.0101478258364168	cg01302649
0	cg01306183
0	cg01307007
0.0832735030852359	cg01307130
0.00389201613458515	cg01307526
0	cg01308806
0	cg01310118
0	cg01316378
0	cg01317772
0	cg01320579
-0.0187919233340479	cg01323777
0.931473259915007	cg01324372
0	cg01327685
0	cg01329687
-0.0336647566543239	cg01330050
-0.00544640787559241	cg01330280
0	cg01330312
0	cg01332054
0	cg01332882
-0.307090654401778	cg01333603
0	cg01334549
0.185955192134707	cg01334735
-0.0074849813641766	cg01335674
0	cg01337207
0	cg01338494
-0.0338516665701072	cg01338864
-0.0480117478130842	cg01343151
0	cg01343936
0	cg01344162
0	cg01345841
0	cg01349190
0	cg01349309
0	cg01353139
0	cg01353464
0	cg01357135
0	cg01357671
-0.000537037852632206	cg01359822
0	cg01360627
0	cg01361068
0	cg01361351
0.0875225875244601	cg01364755
0.00176597881199556	cg01366354
0	cg01367310
0.00138186472756558	cg01367424
0.134229978213083	cg01368868
0.0294079846476925	cg01370437
-0.0578341348745385	cg01370759
0	cg01374398
0.0490865656339288	cg01375539
0	cg01376079
0.00285101238594601	cg01379009
9.9788762819028e-05	cg01381374
0	cg01384163
0	cg01386978
-0.0979457991284267	cg01387945
0.0252769710538242	cg01388260
0	cg01388649
0.0878552089928822	cg01389203
0	cg01394013
0	cg01394385
0	cg01395261
0	cg01396065
-0.0688872747850561	cg01399068
0	cg01402409
0.00619733496408306	cg01403948
-0.00410354881053419	cg01405040
0	cg01405582
0.00184544268257089	cg01406988
0	cg01407332
-0.00461504323979754	cg01410876
0	cg01412450
0	cg01413268
-0.162709327072155	cg01413566
-0.120674682648715	cg01414185
0.00728014533242906	cg01414687
0	cg01416388
0	cg01428095
0	cg01428589
0.00862552765888255	cg01430218
-0.0417037028128535	cg01430970
0.0263230601632141	cg01431993
0.0338106430360774	cg01433332
-0.000395850142308327	cg01434559
0.00230675010874422	cg01434608
0	cg01435574
0	cg01435643
-0.0768810795230598	cg01436664
0	cg01439572
0	cg01444279
0	cg01444643
-0.00361298301579506	cg01445151
0.00797324213232068	cg01445580
-0.0154045243823798	cg01448562
0	cg01452847
-0.0274135035660251	cg01453469
0	cg01453814
-0.045068440205498	cg01454080
0	cg01454215
-0.0540964615783387	cg01454528
0.0159612936337021	cg01455471
0	cg01456368
0	cg01457183
-0.00919034651050853	cg01458228
-0.0337675333318567	cg01459882
0.00184755112254847	cg01461856
0.00887318931843063	cg01462545
0	cg01463540
-0.00292442897414208	cg01464515
0.472753430513256	cg01464969
0	cg01467266
0	cg01468420
-0.000344296405849684	cg01471196
0	cg01471232
0	cg01471372
0	cg01476678
0.0109080566431974	cg01477326
-0.073187528046062	cg01485548
0	cg01487433
0	cg01489441
0.0101779788176419	cg01489756
0.00631450753522902	cg01492330
0.0665209445727147	cg01493198
0.136751921693746	cg01498160
0	cg01499518
0	cg01501819
0	cg01504690
0.116358295115813	cg01504718
0	cg01506766
-0.0237406736570934	cg01507019
0.0354586734287365	cg01507228
-0.00853753334433814	cg01509141
0	cg01509330
0	cg01510388
0.00641910759929527	cg01514356
0.000836971267282724	cg01515515
0	cg01515516
0.00210626417374178	cg01515809
0	cg01515960
0	cg01516851
0	cg01518225
-0.359439623844685	cg01518607
0.000988041257526084	cg01519508
0.111981566027288	cg01519765
0	cg01519784
0	cg01519877
-0.00606747281658813	cg01520478
0	cg01520586
-0.0150505003643063	cg01521060
-0.154296465167107	cg01523759
-0.0760553655135662	cg01525916
0	cg01526183
0	cg01528052
0	cg01530101
0	cg01531915
0	cg01537369
0.00119486682797916	cg01537645
0	cg01538305
0	cg01538821
0	cg01540102
0	cg01542019
0	cg01543184
-0.115302601954267	cg01544903
0	cg01545223
0.00892441778863134	cg01545587
0	cg01546424
0.00896995815567121	cg01546568
-0.114542606417369	cg01546729
0.0656043929493261	cg01548777
0.0447308371693467	cg01550473
-0.00585969537001501	cg01551350
0	cg01552919
-0.179086198611315	cg01554453
0	cg01554963
-0.0485859019123568	cg01558040
-0.00617344336835844	cg01560283
0	cg01560407
0.00210636057852658	cg01560685
0	cg01560972
0.0376447955518291	cg01561259
-0.110723830121355	cg01561304
-0.0469990078277161	cg01561807
0	cg01562385
0	cg01563148
-0.092189882953728	cg01563558
-0.0123661128345087	cg01565343
-0.0137342462045246	cg01566785
0	cg01567634
0	cg01571001
0.00501652979919942	cg01572989
0.0310994650631232	cg01573321
0	cg01574134
0	cg01574694
-0.124118820560896	cg01574912
-0.0345138439082645	cg01575590
0.00831033538932103	cg01577760
0	cg01578585
0	cg01578875
-0.331518981599032	cg01579535
0	cg01579765
0	cg01581050
0	cg01581867
0	cg01583131
0	cg01584087
0.0945796419861209	cg01587896
0.0125285957582921	cg01588379
0.061041792436864	cg01591881
0.153762387236793	cg01592801
0.0912243678673538	cg01593834
-0.0737959533314796	cg01596171
0	cg01597255
-0.0823452294857185	cg01597373
0	cg01597604
-0.0202324856694705	cg01598371
