beta	cpg
0	cg00599812
0	cg00600012
0	cg00601042
0	cg00602115
0	cg00606900
0	cg00607797
0	cg00608169
0	cg00609367
0	cg00610447
0	cg00610508
0	cg00610577
0	cg00612977
0	cg00613752
0	cg00614959
0	cg00616687
0	cg00619126
0	cg00620452
0	cg00621943
0	cg00622170
0	cg00623328
0	cg00624589
0	cg00624617
0	cg00626312
0	cg00627029
0	cg00627045
0	cg00628877
0	cg00630212
0	cg00631482
0	cg00631837
0	cg00632560
0	cg00632657
0	cg00632914
0	cg00635674
0	cg00636427
0	cg00637482
0	cg00639286
0	cg00639837
0	cg00642460
0	cg00643111
0	cg00643311
0	cg00643333
0	cg00644351
0	cg00645593
0	cg00647658
0	cg00648686
0	cg00649211
0	cg00650361
0	cg00650641
0	cg00650911
0	cg00651185
0	cg00651359
0	cg00653460
0	cg00656410
0	cg00656603
0	cg00656735
0	cg00657094
0	cg00657200
0	cg00658085
0	cg00659878
0	cg00660167
0	cg00660452
0	cg00661205
0	cg00661399
0	cg00661970
0	cg00662963
0	cg00663077
0	cg00664205
0	cg00664406
0	cg00665492
0	cg00666105
0	cg00667597
0	cg00667937
0	cg00668519
0	cg00674304
0	cg00674365
0	cg00674679
0	cg00675160
0	cg00676030
0	cg00676988
0	cg00677217
0	cg00678158
0	cg00680003
0	cg00680875
0	cg00681462
0	cg00681665
0	cg00683332
0	cg00683980
0	cg00685291
0	cg00688297
0	cg00689580
0	cg00690148
0	cg00690554
0	cg00690968
0	cg00691240
0	cg00696472
0	cg00696973
0	cg00697301
0	cg00698688
0	cg00698771
0	cg00699945
0	cg00699996
0	cg00701051
0	cg00702231
0	cg00711896
0	cg00712547
0	cg00712627
0	cg00714725
0	cg00723017
0	cg00723891
0	cg00723994
0	cg00726834
0	cg00729291
0	cg00732378
0	cg00732538
0	cg00733150
0	cg00733780
0	cg00734931
0	cg00736299
0	cg00737556
0	cg00739353
0	cg00740020
0	cg00740267
0	cg00740527
0	cg00740822
0	cg00740889
0	cg00742472
0	cg00743788
0	cg00747647
0	cg00747890
0	cg00750880
0	cg00751446
0	cg00753103
0	cg00753287
0	cg00754836
0	cg00755980
0	cg00758069
0	cg00758881
0	cg00761985
0	cg00762160
0	cg00762468
0	cg00764369
0	cg00765705
0	cg00765783
0	cg00766289
0	cg00767116
0	cg00768487
0	cg00768993
0	cg00769843
0	cg00771642
0	cg00772850
0	cg00773902
0	cg00776080
0	cg00776266
0	cg00777895
0	cg00778059
0	cg00778807
0	cg00779065
0	cg00785105
0	cg00785652
0	cg00785856
0	cg00786747
0	cg00791190
0	cg00792513
0.0825445352085143	cg00793543
0	cg00793655
0	cg00793719
0	cg00793843
0	cg00799826
0	cg00801568
0	cg00802728
0	cg00803865
0	cg00806481
0	cg00806704
0	cg00809164
0	cg00810939
0	cg00811891
0	cg00812438
0	cg00812833
0	cg00813162
0	cg00813378
0	cg00815093
0	cg00815484
0	cg00816880
0	cg00817100
0	cg00824018
0	cg00827210
0	cg00827581
0	cg00828556
0	cg00829961
0	cg00830401
0	cg00831222
0	cg00835825
0	cg00839129
0	cg00839579
0	cg00840332
0	cg00841408
0	cg00841725
0	cg00842231
0	cg00844404
0	cg00845775
0	cg00848167
0	cg00851154
0	cg00852603
0	cg00852622
0	cg00852705
0	cg00852921
0	cg00853103
0	cg00853733
0	cg00857907
0	cg00859129
0	cg00859739
0	cg00860808
0	cg00862039
0	cg00863893
0	cg00864293
0	cg00864568
0	cg00865290
0	cg00866662
0	cg00867835
0	cg00868428
0	cg00869249
0	cg00871215
0	cg00871487
0	cg00872677
0	cg00873050
-0.264793675178408	cg00873371
0	cg00873601
0	cg00874558
0	cg00875805
0	cg00876051
0	cg00876757
0	cg00877553
0	cg00878163
0	cg00879497
0	cg00884040
0	cg00884121
0	cg00884606
0	cg00885843
0	cg00892742
0	cg00894378
0	cg00895174
0	cg00895196
0	cg00895834
0	cg00898282
0	cg00898880
0	cg00899644
0	cg00900124
0	cg00901264
0	cg00902691
0	cg00905042
0	cg00905584
0	cg00907008
0	cg00907288
0	cg00907505
0	cg00908042
0	cg00908766
0	cg00909514
0	cg00910015
0	cg00910503
0	cg00910518
0	cg00912746
0	cg00914222
0	cg00914384
0	cg00918862
0	cg00920422
0	cg00924622
-0.000240883026735869	cg00926226
0	cg00926657
0	cg00928596
0	cg00929635
0	cg00929798
0	cg00929860
0	cg00930281
0	cg00931644
0	cg00932156
0	cg00933153
0	cg00934997
0	cg00937568
0	cg00940577
0	cg00941836
0	cg00942814
0	cg00943382
0	cg00944421
0	cg00945377
0	cg00947782
0	cg00947896
0	cg00949980
0	cg00951030
0	cg00954391
0	cg00954996
0	cg00956639
0	cg00959118
0	cg00960373
0	cg00961326
0	cg00962755
0	cg00963378
0	cg00965168
0	cg00968241
0	cg00969119
0	cg00969154
0	cg00970313
0	cg00973823
0	cg00974835
0	cg00976036
0	cg00976797
0	cg00977403
0	cg00979582
0	cg00983904
0	cg00984214
0	cg00984540
0	cg00986610
0	cg00987080
0	cg00987370
0	cg00987699
0	cg00987743
0	cg00988426
0	cg00989249
0	cg00991794
0	cg00991875
0	cg00992090
0	cg00992153
0.0572731101404996	cg00992239
0	cg00992298
0	cg00992586
-0.046494910538735	cg00994804
0	cg00994936
0	cg00995253
0	cg00996827
0	cg00997310
0	cg00997699
0	cg00998146
0	cg00999410
0	cg01003803
0	cg01006802
0	cg01008854
0	cg01009427
0	cg01010188
0	cg01010211
0	cg01011367
0	cg01012669
0	cg01013754
0	cg01014287
0	cg01015899
0	cg01016191
0	cg01017409
0	cg01017463
0	cg01018002
0	cg01019333
0	cg01019875
0	cg01020413
0	cg01021196
0	cg01021488
0	cg01021545
0	cg01022121
0	cg01022219
0	cg01022974
0	cg01023751
0	cg01023759
0	cg01023787
0	cg01025954
0	cg01026256
0	cg01029450
0	cg01029838
0	cg01030534
0	cg01031101
0	cg01032779
0	cg01035261
0	cg01036697
0	cg01038597
0	cg01039355
0	cg01042202
0	cg01042641
0	cg01043997
0	cg01045723
0	cg01046644
0	cg01048962
0	cg01048972
0	cg01049205
0	cg01049916
0	cg01050810
0	cg01052087
0	cg01052614
0	cg01052723
0	cg01052805
0	cg01054110
0	cg01056135
0	cg01056242
0	cg01057656
0	cg01060409
0	cg01061391
0	cg01062116
0	cg01062539
0	cg01062937
0	cg01063243
0	cg01064918
0	cg01065977
0	cg01066472
0	cg01067809
0	cg01068944
0	cg01072076
0	cg01073046
0	cg01074657
0	cg01074955
0	cg01077058
0	cg01077178
0	cg01078378
0	cg01079118
0	cg01079515
0	cg01079738
0	cg01079779
0	cg01079840
0	cg01083121
0	cg01083584
0	cg01083884
-0.0160736403309243	cg01084500
0	cg01085362
0	cg01086895
0	cg01087294
0	cg01089498
0	cg01093946
0	cg01094544
0	cg01095004
0	cg01096752
0	cg01097881
0	cg01099526
0	cg01100203
0	cg01101459
0	cg01101647
0	cg01101873
0	cg01102007
0	cg01102311
0	cg01103255
0	cg01103938
0	cg01104724
0	cg01105494
0	cg01106572
0	cg01106926
0	cg01109574
0	cg01109763
0	cg01110222
0	cg01111494
0	cg01115389
0	cg01115598
0	cg01115808
0	cg01116059
0	cg01116142
0	cg01117833
0	cg01120811
0	cg01121022
0	cg01128482
0	cg01130364
0	cg01135546
0	cg01137955
0	cg01138791
0	cg01138867
0	cg01139016
0	cg01140416
0	cg01140515
0	cg01140616
0	cg01141043
0	cg01141339
0	cg01141459
0	cg01142635
0	cg01142676
0	cg01143309
0	cg01143547
0	cg01148731
0	cg01148801
0	cg01151365
0	cg01152056
0	cg01153979
0	cg01154447
0	cg01154505
0	cg01154966
0	cg01156012
0	cg01156108
0	cg01156816
0	cg01157046
0	cg01157070
0	cg01157780
0	cg01159543
0	cg01159623
0	cg01162915
0	cg01166145
0	cg01166186
0	cg01166604
0	cg01167755
0	cg01168865
0	cg01169559
0	cg01171345
0	cg01175020
0	cg01176433
0	cg01176458
0	cg01178624
0	cg01181084
0	cg01181307
0	cg01181415
0	cg01182386
0	cg01182645
0	cg01186980
0	cg01188396
0	cg01190023
0	cg01191259
0	cg01191920
0	cg01192061
0	cg01196322
0	cg01196517
0	cg01197411
0	cg01197871
0	cg01199952
0	cg01200640
0	cg01203588
0	cg01204964
0	cg01207176
0	cg01211124
0	cg01212576
0	cg01213128
0	cg01213231
0	cg01214050
0	cg01214240
0	cg01216438
0	cg01217984
0	cg01219549
0	cg01222133
0	cg01225779
0.0292005304076594	cg01225850
0	cg01227537
0	cg01228893
0	cg01228941
0	cg01230890
0	cg01231108
0	cg01231183
0	cg01231543
0	cg01233518
0	cg01235820
0	cg01238672
0	cg01240047
0	cg01242145
-0.276466481688199	cg01242196
0	cg01243072
0	cg01243297
0	cg01243312
0	cg01243968
0	cg01247522
0	cg01247628
0	cg01251360
0	cg01251434
0	cg01252023
0	cg01252513
0	cg01252526
0	cg01254303
0	cg01255021
0	cg01256539
0	cg01256882
0	cg01257145
0	cg01258050
0	cg01260010
0	cg01263386
0	cg01263631
0	cg01265662
0	cg01266707
0	cg01267709
0	cg01268383
0	cg01268763
0	cg01268824
0	cg01272668
0	cg01273580
0	cg01274742
0	cg01275038
0	cg01275359
0	cg01276128
0	cg01277369
0	cg01279149
0	cg01279378
0	cg01279418
0	cg01282204
0	cg01283246
0	cg01284595
0	cg01284869
0	cg01285435
0	cg01287000
0	cg01287088
0	cg01287342
0	cg01289218
0	cg01292486
0	cg01294808
0	cg01295339
0	cg01295782
0.00573135658526047	cg01297744
0	cg01299579
0	cg01301382
0	cg01302649
0	cg01306183
0	cg01307007
0	cg01307130
0	cg01307526
0	cg01308806
0	cg01309665
0	cg01310118
0	cg01316378
0	cg01316745
0	cg01317772
0	cg01320579
0	cg01323777
0	cg01324372
0	cg01327685
0	cg01329687
0	cg01330050
0	cg01330280
0	cg01330312
0	cg01332054
0	cg01332882
0	cg01333603
0	cg01334549
0	cg01334735
0	cg01335674
0	cg01337207
0	cg01338494
0	cg01338864
0	cg01341040
0	cg01343151
0	cg01343936
0	cg01344162
0	cg01345841
0	cg01347250
0	cg01348482
0	cg01349190
0	cg01349309
0	cg01353139
0	cg01353464
0	cg01354479
0	cg01357135
0	cg01357591
0	cg01357671
0	cg01359822
0	cg01360627
0	cg01361068
0	cg01361351
0	cg01364625
0	cg01364755
0	cg01366354
0	cg01367310
0	cg01367424
0	cg01368868
0	cg01370437
0	cg01370759
0	cg01374398
0	cg01375539
0	cg01376079
0	cg01379009
0	cg01381374
0	cg01384163
0	cg01386978
0	cg01387945
0	cg01388260
0	cg01388649
0	cg01389203
0	cg01391898
0	cg01392253
0	cg01392627
0	cg01394013
0	cg01394385
0	cg01395261
0	cg01395800
0	cg01396065
0	cg01396799
0	cg01399068
0	cg01402409
0	cg01403948
0	cg01405040
0	cg01405582
0	cg01406988
0	cg01407332
0	cg01410876
0	cg01412450
0	cg01413208
0	cg01413268
0	cg01413566
0	cg01414185
0	cg01414687
0	cg01416388
0	cg01428095
0	cg01428589
0	cg01430218
0	cg01430970
0	cg01431993
0	cg01433332
0	cg01434559
0	cg01434608
0	cg01435343
0	cg01435574
0	cg01435643
0	cg01436664
0	cg01439572
0	cg01444279
0	cg01444643
0	cg01445151
0	cg01445580
0	cg01448562
0	cg01449607
0	cg01452847
0	cg01453469
0	cg01453814
0	cg01454080
0.137781485778988	cg01454215
0	cg01454528
0	cg01455471
0	cg01456368
0	cg01457183
0	cg01458228
0	cg01459882
0	cg01461856
0	cg01462545
0	cg01463540
0	cg01464515
0	cg01464969
0	cg01465838
0	cg01467266
0	cg01468420
0	cg01469760
0	cg01471196
0	cg01471232
0	cg01471372
0	cg01471886
0	cg01476678
0	cg01477326
0	cg01479358
0	cg01484272
0	cg01485548
0	cg01487433
0	cg01489441
0	cg01489756
0	cg01492330
0	cg01493198
0	cg01498160
0	cg01499518
0	cg01500427
0	cg01501819
0	cg01504690
0	cg01504718
0	cg01506766
0	cg01507019
0	cg01507228
0	cg01509141
0	cg01509330
0	cg01510388
0	cg01510609
0	cg01513623
0	cg01514356
0	cg01515515
0	cg01515516
0	cg01515809
0	cg01515960
0	cg01516851
0	cg01518225
0	cg01518607
0	cg01519508
0	cg01519765
0	cg01519784
0	cg01519877
0	cg01520478
0	cg01520586
0	cg01521060
0	cg01521086
0	cg01522989
0	cg01523759
0	cg01524690
0	cg01525916
0	cg01526183
0	cg01528052
0	cg01529076
0	cg01530101
0	cg01531915
0	cg01534424
0	cg01536901
0	cg01537369
0	cg01537645
0	cg01538305
0	cg01538821
0	cg01540102
0	cg01542019
0	cg01543184
0	cg01544903
0	cg01545223
0	cg01545281
0	cg01545587
0	cg01546424
0	cg01546568
0	cg01546729
0	cg01548777
0	cg01550473
0	cg01551350
0	cg01552919
0.121021083888787	cg01554453
0	cg01554963
0	cg01557550
0	cg01558040
0	cg01560283
0	cg01560407
0	cg01560685
0	cg01560972
0	cg01561259
0	cg01561304
0	cg01561807
0	cg01562385
0	cg01563148
0	cg01563558
0	cg01565343
0	cg01566785
0	cg01567634
0	cg01567751
0	cg01571001
0	cg01572989
0	cg01573321
0	cg01574134
0	cg01574694
0	cg01574912
0	cg01575590
0	cg01576982
0	cg01577760
0	cg01578585
0	cg01578875
0	cg01579535
0	cg01579765
0	cg01581050
0	cg01581867
0	cg01583131
0	cg01584087
0	cg01587896
0	cg01588379
0	cg01590424
0	cg01590970
0	cg01591881
0	cg01592801
0	cg01593834
0	cg01596171
0	cg01597255
0	cg01597373
0	cg01597604
0	cg01598371
0	cg01598421
0	cg01599714
0	cg01600100
0	cg01600565
0	cg01601926
0	cg01603073
0	cg01603247
0	cg01608315
0	cg01609658
0	cg01610165
0	cg01612182
0	cg01612290
0	cg01613965
0	cg01614102
0	cg01615018
0	cg01615850
0	cg01615861
0	cg01616394
0	cg01616682
-0.418452452920759	cg01617876
0	cg01617990
0	cg01618130
0	cg01619509
0	cg01620164
0	cg01620486
0	cg01620580
0	cg01622385
0	cg01622439
0	cg01623261
0	cg01624004
0	cg01626569
0	cg01627823
0	cg01628467
0	cg01628528
0	cg01629558
0	cg01630199
0	cg01632300
0	cg01633902
0	cg01634998
0	cg01636650
0	cg01636799
0	cg01636873
0	cg01637260
0	cg01640684
0	cg01640991
0	cg01643605
0	cg01643690
0	cg01644338
0	cg01644611
0	cg01645998
0	cg01650137
0	cg01651311
0	cg01653080
0	cg01653942
0	cg01656168
0	cg01657511
0	cg01661307
0	cg01662880
0	cg01664727
0	cg01665555
0	cg01676996
0	cg01677628
0	cg01680010
0	cg01681396
0	cg01682111
0	cg01682504
0	cg01685644
0	cg01686044
0	cg01686522
0	cg01687558
0	cg01688293
0	cg01688536
0	cg01691090
0	cg01691194
0	cg01691411
0	cg01691827
0	cg01695225
0	cg01695690
0	cg01699217
0	cg01699443
0	cg01699600
0	cg01700524
0	cg01702624
0	cg01702744
0	cg01704474
0	cg01707795
0	cg01708411
0	cg01710580
0	cg01711344
0	cg01714383
0	cg01716680
0	cg01718788
0	cg01719123
0	cg01720705
0	cg01723606
0	cg01725586
0	cg01726448
0	cg01727145
0	cg01727408
0	cg01729116
0	cg01729717
0	cg01730258
0	cg01732449
0	cg01733928
0	cg01735384
0	cg01738022
0	cg01739661
0	cg01739725
0	cg01740766
0	cg01740852
0	cg01741971
0	cg01741999
0	cg01742627
0	cg01743077
0	cg01744019
0	cg01744331
0	cg01745789
0	cg01749142
-0.0728613387965268	cg01749778
0	cg01750221
0	cg01750375
0	cg01755841
0	cg01756381
0	cg01759437
0	cg01759870
0	cg01762827
0	cg01763057
0	cg01763902
0	cg01764252
0	cg01764341
0	cg01764713
0	cg01765111
0	cg01765882
0	cg01766908
0	cg01767885
0	cg01770109
0	cg01770333
0	cg01771876
0	cg01774541
0	cg01774894
0	cg01775802
0	cg01776691
0	cg01777403
0	cg01777861
0	cg01778054
0	cg01779076
0	cg01779903
0	cg01780585
0	cg01781617
0	cg01782097
0	cg01782826
0	cg01782953
0	cg01783894
0	cg01784351
0	cg01785046
0	cg01786959
0	cg01788113
0	cg01788773
0	cg01789478
0	cg01790002
0	cg01790464
0	cg01791874
0	cg01793449
0	cg01794156
0	cg01795621
0	cg01796166
0	cg01797371
0	cg01798813
0	cg01799862
0	cg01800297
0	cg01801040
0	cg01802975
0	cg01803415
0	cg01804278
0	cg01804664
0	cg01806972
0	cg01808030
0	cg01809675
0	cg01811882
0	cg01812571
0	cg01815076
0	cg01815150
0	cg01816482
0	cg01816775
0	cg01817364
0	cg01817521
0	cg01817996
0	cg01820463
0	cg01821557
0	cg01823079
0	cg01825295
0	cg01825355
0	cg01826254
0	cg01826858
0	cg01829163
0	cg01829387
0	cg01829817
0	cg01830053
0	cg01830674
0	cg01830900
0	cg01832935
0	cg01835037
0	cg01836096
0	cg01836137
0	cg01837320
0	cg01837631
0	cg01838863
0	cg01840183
0	cg01842807
0	cg01843946
0.125490972803257	cg01845051
0	cg01845583
0	cg01845996
0	cg01847021
0	cg01847344
0	cg01847719
0	cg01853276
0	cg01853632
0	cg01854491
0	cg01856007
0	cg01856645
0	cg01857475
0	cg01857829
0	cg01860189
0	cg01860753
0	cg01861344
0	cg01861740
0	cg01862036
0	cg01865066
0	cg01866022
0	cg01866431
0	cg01867395
0	cg01869229
0	cg01869428
0	cg01869643
0	cg01869657
0	cg01871979
0	cg01873334
0	cg01873886
0	cg01874886
0	cg01875838
0	cg01879437
0	cg01879591
0	cg01881308
0	cg01882033
0	cg01882058
0	cg01882870
0	cg01882991
0	cg01883155
0	cg01884537
0	cg01885071
0	cg01885692
0	cg01886004
0	cg01886125
0	cg01886460
0	cg01888869
0	cg01890568
0	cg01890836
0	cg01891940
0	cg01892655
0	cg01893212
0	cg01893560
0	cg01895649
0	cg01896432
0	cg01897308
0	cg01898377
0	cg01898661
0	cg01899001
0	cg01899542
0	cg01900965
0	cg01902605
0	cg01903903
0	cg01904183
0	cg01904812
0	cg01905633
0	cg01906015
0	cg01907584
0	cg01910272
0	cg01913568
0	cg01913970
0	cg01914455
0	cg01915516
0	cg01916653
0	cg01917416
0	cg01917657
0	cg01920657
0	cg01921432
0	cg01921668
0	cg01922684
0	cg01923218
0	cg01923477
0	cg01923873
0	cg01924952
0	cg01925738
0	cg01926238
0	cg01926646
0	cg01927825
0	cg01929855
0	cg01931294
0	cg01931994
0	cg01932843
0	cg01933416
0	cg01933695
0	cg01935060
0	cg01935492
0	cg01939274
0	cg01941895
0	cg01942863
0	cg01942962
0	cg01944484
0	cg01945183
0	cg01947239
0	cg01948202
0	cg01949993
0	cg01952313
0	cg01952989
0	cg01956354
0	cg01958203
0	cg01958723
0	cg01959412
0	cg01962727
0	cg01963885
0	cg01965560
0	cg01966561
0	cg01966791
0	cg01969433
0	cg01969837
0	cg01970427
0	cg01971880
0	cg01971940
0	cg01972394
0	cg01972418
0	cg01972576
0	cg01972751
0	cg01972875
0	cg01973124
0	cg01973456
0	cg01973676
0	cg01974091
0	cg01977762
0	cg01977863
0	cg01978105
0	cg01978534
0	cg01979352
0	cg01979489
0	cg01981417
0	cg01981960
0	cg01982002
0	cg01984424
-0.00143217696864288	cg01984743
0	cg01985054
0	cg01986502
0	cg01987333
0	cg01990216
0	cg01991397
0	cg01992382
0	cg01992765
0	cg01993818
0	cg01994049
0	cg01995145
0	cg01995289
0	cg01996116
0	cg01996567
0	cg01999051
0	cg02000882
0	cg02001279
0	cg02004851
0	cg02005782
0	cg02010738
0	cg02010763
0	cg02010963
0	cg02011446
0	cg02011489
0	cg02013918
0	cg02015876
0	cg02017926
0	cg02017950
0	cg02018121
0	cg02018347
0	cg02018465
0	cg02021606
0	cg02022491
0	cg02024925
0	cg02025083
0	cg02025737
0	cg02027945
0	cg02028540
0	cg02030187
0	cg02030913
0	cg02031397
0	cg02032299
0	cg02032966
0	cg02033182
0	cg02034689
0	cg02036261
0	cg02038168
0	cg02038173
0	cg02038273
0	cg02039234
0	cg02039485
0	cg02042144
0	cg02043105
0	cg02043159
0	cg02045285
0	cg02046143
0	cg02046995
0	cg02048922
0	cg02050917
0	cg02051077
0	cg02055615
0	cg02057063
0	cg02057783
0	cg02058194
0	cg02058628
